Date,GasProductionC1,LiquidProductionC1,GasProductionC2,LiquidProductionC2,GasProductionC3,LiquidProductionC3
2019-04-28,238.475,83.45,327.8443,113.75,115.964,21.05
2019-04-29,241.6917,123.63,330.70219999999995,118.77,124.5279,17.7
2019-04-30,241.111,91.73,325.1375,163.5,124.9883,28.73
2019-05-01,238.4964,87.45,323.6629,149.53,123.4442,23.15
2019-05-02,240.001,102.22,333.0976,204.24,122.5845,24.78
2019-05-03,243.5261,110.07,342.27909999999997,153.53,122.0816,13.28
2019-05-04,243.8887,108.64,342.45059999999995,131.99,121.3845,29.69
2019-05-05,245.4793,85.52,349.13539999999995,130.45,120.9012,22.83
2019-05-06,245.067,97.92,333.11039999999997,187.32,120.3285,17.64
2019-05-07,244.228,87.39,343.6488,139.59,119.5831,22.01
2019-05-08,251.37380000000002,110.02,336.7951,115.58,118.8497,21.01
2019-05-09,244.9964,70.15,343.36589999999995,124.27,118.3019,27.01
2019-05-10,244.7673,90.21,344.2473,133.48,117.8161,19.9
2019-05-11,245.4522,82.24,349.3939,124.2,117.303,24.81
2019-05-12,245.1947,79.64,341.6529,103.83,116.6757,14.88
2019-05-13,251.7691,95.99,346.5345,134.81,115.9905,24.53
2019-05-14,248.7518,84.29,346.6128,106.68,115.616,16.25
2019-05-15,255.1999,102.09,344.5299,120.59,115.4941,23.9
2019-05-16,247.8641,71.87,344.18129999999996,132.25,114.7561,23.25
2019-05-17,251.6609,106.04,342.6443,118.35,114.315,22.1
2019-05-18,248.0282,125.24,344.5497,161.58,113.8831,19.74
2019-05-19,247.3572,105.17,343.32099999999997,114.64,118.893,17.48
2019-05-20,246.1531,107.59,352.1511,174.06,118.3888,22.43
2019-05-21,246.8065,85.23,359.01379999999995,143.62,117.3121,22.92
2019-05-22,252.60840000000002,85.58,361.1026,109.28,116.3047,25.16
2019-05-23,252.1804,99.88,348.77349999999996,137.15,115.5941,16.37
2019-05-24,257.695,106.86,345.52189999999996,117.52,114.8019,20.89
2019-05-25,259.6275,89.79,344.5506,133.07,114.0264,15.78
2019-05-26,256.25899999999996,83.67,344.7704,127.38,113.4935,22.07
2019-05-27,253.9664,74.73,345.86109999999996,133.39,116.7742,29.88
2019-05-28,250.4633,84.44,344.0184,115.74,127.881,17.08
2019-05-29,249.4644,89.24,347.11469999999997,127.25,136.6362,25.81
2019-05-30,248.6461,73.8,345.2043,129.34,136.0565,35.89
2019-05-31,247.7843,76.65,345.9153,139.98,133.8678,21.81
2019-06-01,253.4412,94.31,343.7892,102.57,135.1336,32.48
2019-06-02,243.7996,64.74,324.4086,97.33,134.5946,40.75
2019-06-03,249.6484,118.97,313.6916,106.5,139.3502,23.58
2019-06-04,246.424,76.08,312.49649999999997,99.64,137.9093,24.78
2019-06-05,248.703,101.01,314.68429999999995,121.0,139.4933,19.39
2019-06-06,254.3409,76.02,322.68679999999995,107.44,138.1714,25.28
2019-06-07,252.4891,73.53,323.2532,103.65,137.2234,19.85
2019-06-08,257.173,78.06,326.12699999999995,150.03,133.9533,23.93
2019-06-09,248.3727,55.36,322.78479999999996,106.77,132.7924,20.65
2019-06-10,253.6634,70.75,321.50879999999995,109.76,131.6774,28.68
2019-06-11,262.31859999999995,92.17,323.5519,142.08,131.9379,24.72
2019-06-12,263.49219999999997,97.17,321.8266,123.71,130.2369,18.87
2019-06-13,257.91049999999996,81.13,323.40049999999997,116.48,134.581,25.89
2019-06-14,258.56399999999996,110.15,322.2297,100.53,133.7289,24.72
2019-06-15,260.77709999999996,123.64,324.5893,133.11,132.8734,29.36
2019-06-16,256.91179999999997,85.2,321.9622,112.64,147.2613,24.67
2019-06-17,255.9265,96.66,324.92229999999995,136.5,145.035,22.49
2019-06-18,247.0507,51.75,320.923,99.42,142.6537,26.22
2019-06-19,251.2758,103.15,319.90319999999997,99.81,141.4233,28.04
2019-06-20,245.9541,48.59,303.6395,58.77,137.4418,21.55
2019-06-21,237.8075,49.32,298.4933,82.55,137.0325,18.05
2019-06-22,237.2529,79.51,296.7385,108.06,135.9622,22.84
2019-06-23,236.2003,73.45,292.7759,95.75,134.8862,21.81
2019-06-24,235.3768,85.54,294.08799999999997,115.07,133.9964,20.3
2019-06-25,65.5326,48.07,92.28120000000001,55.94,53.0777,7.17
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,139.2458,55.13,199.2678,73.58,148.3219,10.19
2019-07-01,218.6461,71.21,284.81579999999997,86.26,151.3983,16.19
2019-07-02,219.4732,47.81,308.49989999999997,99.74,146.8704,24.28
2019-07-03,232.9309,69.28,318.32219999999995,87.68,142.7296,25.81
2019-07-04,225.8953,53.55,317.61089999999996,112.38,138.9772,18.61
2019-07-05,214.9134,78.42,316.3785,108.77,140.8403,28.4
2019-07-06,219.6795,78.87,315.32719999999995,99.16,139.5996,25.76
2019-07-07,220.5412,82.24,323.916,101.19,137.5476,22.82
2019-07-08,229.4079,88.24,320.4747,107.88,135.6635,24.78
2019-07-09,228.0937,70.41,323.04209999999995,119.5,144.6381,22.69
2019-07-10,224.5284,56.33,322.8687,119.54,143.0014,32.49
2019-07-11,219.6278,58.43,320.5195,105.74,140.6065,26.01
2019-07-12,216.7115,64.41,318.5277,105.64,138.2422,38.56
2019-07-13,214.1223,65.66,314.67629999999997,99.88,135.6424,26.87
2019-07-14,216.949,69.76,324.056,139.53,134.2354,29.09
2019-07-15,211.6236,59.68,324.03409999999997,105.06,129.7313,17.81
2019-07-16,208.5453,64.75,325.61719999999997,127.89,137.3427,28.28
2019-07-17,239.774,164.59,328.1251,85.8,137.2184,25.53
2019-07-18,229.6501,47.43,329.1864,132.36,147.1447,26.45
2019-07-19,221.2499,52.16,320.712,99.48,146.9949,34.82
2019-07-20,219.4199,84.71,323.00469999999996,119.27,145.5817,29.48
2019-07-21,225.0773,87.28,333.7926,129.25,143.9585,25.38
2019-07-22,220.3014,66.22,328.3196,118.85,142.5841,22.06
2019-07-23,215.6343,56.24,332.18559999999997,124.12,141.3768,30.18
2019-07-24,222.6695,86.99,330.64599999999996,101.84,139.6713,28.33
2019-07-25,229.542,103.55,332.93469999999996,148.45,138.0625,26.69
2019-07-26,222.9154,66.36,333.7602,117.88,138.2864,19.28
2019-07-27,225.0483,91.14,327.7888,117.89,147.9932,26.67
2019-07-28,229.7156,80.03,322.88829999999996,107.1,145.9134,33.02
2019-07-29,220.6511,60.55,324.8203,126.02,140.3797,22.3
2019-07-30,211.6749,72.28,326.31379999999996,147.34,136.8272,33.42
2019-07-31,213.6973,78.96,326.7183,133.2,141.2091,27.25
2019-08-01,215.5557,80.35,328.3811,113.63,138.9842,26.3
2019-08-02,227.3264,125.64,319.46439999999996,105.14,137.6649,30.02
2019-08-03,224.2826,74.5,319.181,124.87,136.9737,23.8
2019-08-04,220.8972,86.8,312.0834,110.58,138.0088,32.86
2019-08-05,212.9674,60.31,325.513,147.67,150.1017,26.82
2019-08-06,228.0138,109.93,344.5782,114.29,150.8048,30.46
2019-08-07,230.6078,70.0,347.1491,138.07,149.4082,29.97
2019-08-08,229.6153,77.99,347.78979999999996,126.73,148.1462,26.19
2019-08-09,232.91910000000001,123.26,345.0263,130.42,147.0219,28.41
2019-08-10,235.76500000000001,96.21,348.881,124.59,152.8085,34.85
2019-08-11,237.6678,115.37,343.3649,133.46,150.5976,34.45
2019-08-12,215.44910000000002,93.01,317.85949999999997,130.99,143.1708,34.14
2019-08-13,204.8041,56.92,308.49879999999996,97.39,137.2556,21.68
2019-08-14,205.3135,79.23,311.21599999999995,171.47,137.0268,28.38
2019-08-15,196.9918,68.88,304.2319,95.52,144.1087,33.37
2019-08-16,195.5419,69.09,305.3748,108.23,153.3883,31.11
2019-08-17,197.251,83.96,305.96369999999996,116.27,150.2209,34.0
2019-08-18,197.3667,65.75,309.1028,130.1,148.1853,29.25
2019-08-19,195.8514,72.83,305.339,98.16,153.5053,30.08
2019-08-20,201.0572,77.69,310.9631,116.3,152.078,31.54
2019-08-21,196.8638,66.5,305.78999999999996,92.4,157.2706,29.8
2019-08-22,191.1582,80.63,306.17139999999995,164.0,157.0675,32.18
2019-08-23,194.3568,76.51,299.64579999999995,77.21,148.1145,28.63
2019-08-24,194.1557,102.35,302.6482,129.77,144.3462,34.7
2019-08-25,191.1328,57.27,297.3857,108.0,150.7236,27.06
2019-08-26,194.5893,96.11,307.96529999999996,109.87,151.7085,29.47
2019-08-27,194.49020000000002,73.24,309.37899999999996,111.08,149.8574,33.54
2019-08-28,194.437,56.48,327.4792,135.12,164.5966,36.22
2019-08-29,177.4066,48.09,315.08869999999996,127.85,170.0807,31.3
2019-08-30,170.3151,39.48,298.0711,89.46,167.6489,33.14
2019-08-31,182.8495,111.64,298.0,92.96,172.4139,37.03
2019-09-01,179.5553,48.74,293.0936,97.43,171.9993,35.19
2019-09-02,193.844,85.69,319.4466,99.71,190.4011,34.75
2019-09-03,195.3007,72.79,354.7787,192.3,197.3185,35.38
2019-09-04,190.1177,47.42,358.07669999999996,141.41,194.8694,39.85
2019-09-05,190.5917,66.32,353.9701,112.35,195.1554,46.86
2019-09-06,189.5376,83.69,342.11999999999995,96.37,201.1614,35.26
2019-09-07,187.4524,60.99,339.6615,113.48,201.9453,45.93
2019-09-08,193.8278,86.77,332.94169999999997,102.55,200.3293,44.5
2019-09-09,178.5174,62.79,321.89329999999995,117.78,197.9508,46.92
2019-09-10,169.63920000000002,31.53,312.22839999999997,119.39,195.5824,43.8
2019-09-11,171.046,47.76,322.8397,88.14,193.9248,37.18
2019-09-12,175.1825,61.22,315.0188,84.72,192.5066,45.83
2019-09-13,183.7026,52.0,325.93059999999997,136.61,196.0327,39.58
2019-09-14,182.1215,55.14,323.7063,93.17,194.8374,37.33
2019-09-15,182.2797,75.82,316.18359999999996,97.5,193.5373,50.29
2019-09-16,181.1113,57.27,314.3929,98.38,192.1909,41.71
2019-09-17,194.6144,94.77,323.47099999999995,139.07,177.4836,37.7
2019-09-18,191.4165,73.24,318.2109,96.04,176.7862,38.73
2019-09-19,191.9442,88.27,325.13039999999995,131.2,177.0038,36.67
2019-09-20,196.8122,62.54,315.1402,89.81,175.1526,34.6
2019-09-21,193.4856,111.11,322.72709999999995,153.09,173.3512,40.74
2019-09-22,209.33520000000001,102.81,319.86569999999995,105.23,173.1674,38.47
2019-09-23,218.6136,70.48,318.9561,130.1,173.1101,30.76
2019-09-24,209.6057,91.36,323.4052,137.35,169.0086,30.01
2019-09-25,207.6373,95.13,327.1572,109.04,170.4839,29.43
2019-09-26,214.77620000000002,62.4,330.352,121.23,169.7391,33.12
2019-09-27,205.2635,73.68,337.81399999999996,122.07,166.7903,33.36
2019-09-28,207.6857,78.95,336.8985,114.21,164.4339,29.46
2019-09-29,203.6668,56.29,340.068,160.4,164.7704,32.27
2019-09-30,215.227,88.37,342.2897,134.32,172.6134,27.86
2019-10-01,210.8163,86.85,317.633,131.74,164.3468,34.79
2019-10-02,197.0911,34.62,309.3421,95.27,154.6454,26.54
2019-10-03,190.4475,45.53,324.9048,111.87,166.7922,33.01
2019-10-04,185.53990000000002,58.21,319.5324,100.2,168.1663,38.1
2019-10-05,183.7692,48.64,317.7831,108.38,165.9326,34.73
2019-10-06,188.19,80.75,317.6759,104.73,171.0023,43.49
2019-10-07,185.2071,53.04,313.3248,93.58,181.5753,34.29
2019-10-08,181.8971,62.68,316.4094,128.19,179.1577,34.28
2019-10-09,189.42239999999998,72.0,333.69410000000005,148.36,176.2221,34.11
2019-10-10,194.5211,74.69,329.88750000000005,111.1,174.8261,42.23
2019-10-11,189.16649999999998,48.27,332.16670000000005,119.37,174.6337,29.1
2019-10-12,191.76409999999998,60.48,330.94370000000004,149.79,172.3817,31.57
2019-10-13,193.37869999999998,67.02,321.9494,106.23,171.2159,40.22
2019-10-14,195.0069,76.51,322.05280000000005,134.45,169.8824,34.45
2019-10-15,194.36239999999998,79.27,317.7532,107.49,168.3322,31.05
2019-10-16,187.69559999999998,46.58,330.11620000000005,115.95,166.8842,33.6
2019-10-17,193.8457,53.93,325.6585,98.14,165.8139,35.39
2019-10-18,191.4717,49.82,331.33230000000003,153.9,164.8578,34.68
2019-10-19,191.0092,118.31,325.4417,113.75,171.8051,40.42
2019-10-20,195.92409999999998,91.05,321.6943,111.88,180.4226,28.85
2019-10-21,199.56199999999998,89.17,316.38410000000005,96.61,181.1068,32.57
2019-10-22,194.0872,94.91,317.4005,120.08,193.4485,42.21
2019-10-23,200.64659999999998,62.26,315.09790000000004,128.59,199.3336,39.71
2019-10-24,199.2068,69.18,318.3734,114.73,203.302,39.16
2019-10-25,206.56969999999998,108.27,319.56300000000005,111.4,201.3605,39.27
2019-10-26,200.2174,52.75,314.93190000000004,102.25,196.7563,45.0
2019-10-27,202.40439999999998,81.23,321.15360000000004,143.17,195.864,42.4
2019-10-28,209.65689999999998,119.05,322.53860000000003,141.84,193.9521,44.3
2019-10-29,212.6563,92.0,323.44280000000003,121.26,192.0932,43.12
2019-10-30,200.6772,39.11,318.99920000000003,98.97,193.9759,50.93
2019-10-31,194.48839999999998,49.4,314.76140000000004,80.77,198.8433,42.76
2019-11-01,197.0962,64.72,308.47,106.51,204.2401,29.16
2019-11-02,193.8155,58.18,308.8475,111.57,193.2435,55.16
2019-11-03,188.5156,52.34,307.5964,105.78,191.6079,42.35
2019-11-04,189.989,65.18,308.7294,137.82,190.1794,41.62
2019-11-05,187.3908,78.25,312.8878,113.18,188.7961,36.89
2019-11-06,193.8327,94.39,310.7176,116.23,187.3944,44.09
2019-11-07,192.1024,50.01,305.7885,88.96,187.4657,43.89
2019-11-08,195.9199,65.6,306.437,118.52,185.9124,38.07
2019-11-09,195.0839,84.81,284.7559,87.4,167.6305,44.26
2019-11-10,196.7676,91.48,253.4372,80.42,141.3082,32.95
2019-11-11,193.9754,67.46,245.9812,83.14,137.8668,29.64
2019-11-12,193.5635,117.27,251.4286,112.71,136.5701,30.69
2019-11-13,194.0406,76.62,292.8167,154.08,175.2578,54.78
2019-11-14,203.4808,83.53,304.2832,98.88,185.0262,31.09
2019-11-15,222.2254,95.13,311.4625,129.58,180.7892,49.1
2019-11-16,219.1941,62.19,312.1366,147.12,179.0954,40.42
2019-11-17,220.1388,70.14,310.9552,110.43,186.646,40.65
2019-11-18,215.2153,64.86,310.6187,121.5,176.8605,36.96
2019-11-19,226.3799,103.37,319.4062,146.93,183.0595,46.6
2019-11-20,239.0757,122.34,317.454,113.82,182.3645,40.28
2019-11-21,229.6575,67.58,332.5793,201.35,180.2765,50.69
2019-11-22,214.2802,78.88,307.8542,106.93,158.3627,30.96
2019-11-23,205.7305,88.7,307.0681,152.78,150.5694,46.97
2019-11-24,207.536,75.83,314.3144,131.92,149.7552,31.31
2019-11-25,220.48,122.48,316.2507,157.11,149.0766,37.55
2019-11-26,225.6706,115.91,318.0577,121.77,143.5332,37.19
2019-11-27,225.2573,121.46,318.0567,135.15,146.5288,32.41
2019-11-28,218.3966,85.29,313.3337,101.13,147.9012,35.52
2019-11-29,225.8383,87.64,315.6342,128.98,148.756,51.68
2019-11-30,237.2809,123.17,333.3383,125.22,151.4536,34.32
2019-12-01,242.4114,70.91,344.495,151.39,183.1476,67.55
2019-12-02,241.5097,77.39,350.0247,143.98,182.3264,32.64
2019-12-03,237.5113,114.59,346.9514,134.93,191.7193,47.95
2019-12-04,230.9771,99.97,343.5277,129.71,202.9825,42.58
2019-12-05,232.3398,110.36,340.1945,120.65,200.4442,44.69
2019-12-06,236.7898,106.52,335.364,127.12,198.1812,35.6
2019-12-07,235.373,122.48,336.8246,151.66,201.2707,58.93
2019-12-08,230.7235,95.08,324.359,107.92,204.5986,54.6
2019-12-09,244.0698,115.25,325.8523,120.48,204.0928,49.1
2019-12-10,240.5977,87.46,326.324,117.0,208.3048,43.71
2019-12-11,234.354,89.04,323.6261,138.98,208.5197,47.76
2019-12-12,228.9337,77.3,319.345,115.96,205.9058,48.09
2019-12-13,228.7302,81.33,320.3538,127.63,206.7854,54.01
2019-12-14,227.1083,89.84,318.9349,116.7,210.6232,40.49
2019-12-15,224.7628,79.73,320.2527,132.93,213.1435,50.33
2019-12-16,220.4844,84.0,316.6163,115.91,209.8381,35.13
2019-12-17,220.6616,77.53,313.4503,118.85,212.4039,50.14
2019-12-18,223.781,97.8,318.2656,162.16,212.2286,46.59
2019-12-19,222.4542,83.72,314.1813,109.05,210.2098,35.74
2019-12-20,223.4902,92.82,318.7668,111.66,208.3553,47.15
2019-12-21,217.6761,85.29,320.8062,127.83,209.3431,47.6
2019-12-22,225.1441,96.07,320.8219,139.0,206.9775,40.91
2019-12-23,220.2194,73.47,320.5309,125.15,214.0589,54.66
2019-12-24,221.0593,101.32,321.025,114.67,212.291,47.56
2019-12-25,218.889,86.37,319.0182,112.59,210.8679,44.92
2019-12-26,214.8259,103.05,312.358,145.49,211.6685,49.96
2019-12-27,211.8079,85.9,309.3711,132.58,216.1132,64.27
2019-12-28,222.2528,108.73,305.7521,111.28,208.6395,45.34
2019-12-29,215.734,62.64,305.2755,119.42,219.1828,40.32
2019-12-30,209.926,84.02,304.1165,113.5,221.0197,61.7
2019-12-31,227.7387,101.63,307.0197,143.45,236.8952,49.21
2020-01-01,263.168,139.63,339.4426,151.56,258.2676,66.34
2020-01-02,303.3559,147.48,346.7179,140.07,324.5592,54.84
2020-01-03,314.5323,110.56,360.1562,162.08,337.7661,72.16
2020-01-04,314.0139,96.15,390.4148,178.67,345.2392,66.69
2020-01-05,313.4128,93.02,378.4627,109.13,343.5302,70.81
2020-01-06,312.1159,107.88,376.343,139.2,333.969,69.91
2020-01-07,308.1922,99.42,373.8907,128.02,345.5207,75.41
2020-01-08,312.1978,122.85,371.2421,170.46,344.2088,86.79
2020-01-09,314.0452,92.74,374.3756,134.23,339.3748,79.47
2020-01-10,317.4733,117.67,376.2919,170.69,336.633,84.79
2020-01-11,314.3038,87.25,379.9774,156.73,334.0489,83.12
2020-01-12,320.0923,133.84,379.4063,147.55,332.2335,93.96
2020-01-13,320.2277,113.04,368.209,113.56,336.5681,82.48
2020-01-14,316.2418,106.76,365.6113,121.23,333.0195,79.29
2020-01-15,321.6343,135.89,367.4474,146.87,321.8218,77.66
2020-01-16,324.4585,106.26,367.0022,139.63,323.6772,83.91
2020-01-17,330.5497,85.19,366.7354,132.94,325.7839,75.41
2020-01-18,327.3412,147.79,364.4569,142.36,327.6799,80.02
2020-01-19,313.0149,140.26,368.5117,144.95,332.6415,79.89
2020-01-20,317.4938,133.7,370.5768,146.94,331.1031,73.96
2020-01-21,343.0655,157.37,376.5025,154.83,332.6791,73.6
2020-01-22,357.2898,156.87,381.1902,161.2,330.0296,79.09
2020-01-23,359.4346,140.73,380.2408,140.03,330.5819,86.91
2020-01-24,364.9526,147.71,383.4657,135.86,328.4939,77.61
2020-01-25,355.7528,144.45,381.238,147.45,327.4377,79.39
2020-01-26,348.27,133.82,380.1505,147.88,326.3084,77.87
2020-01-27,340.4488,139.9,378.3766,151.66,324.4609,73.54
2020-01-28,339.3022,128.46,380.4442,149.91,322.9441,80.8
2020-01-29,339.9938,144.1,379.0184,136.64,324.3318,67.77
2020-01-30,336.9489,136.84,368.7189,124.51,323.2226,76.87
2020-01-31,330.633,133.02,359.967,121.74,320.8143,75.58
2020-02-01,326.1323,137.67,352.255,146.07,319.0319,71.61
2020-02-02,325.2884,138.37,344.1608,122.19,316.4756,71.93
2020-02-03,320.3072,134.09,333.0856,128.67,309.2211,74.62
2020-02-04,310.91,121.92,331.6459,127.5,303.9387,72.06
2020-02-05,312.7779,143.64,341.922,170.76,326.1816,89.61
2020-02-06,314.2316,141.45,345.2089,123.02,325.9243,69.22
2020-02-07,318.6209,133.26,345.1517,144.99,320.47,78.63
2020-02-08,316.272,121.22,338.475,116.93,308.2387,71.48
2020-02-09,323.7804,132.2,329.3064,111.62,314.5403,80.77
2020-02-10,322.6973,131.38,317.1725,111.1,313.1121,70.95
2020-02-11,319.267,103.96,325.1018,140.08,315.3392,80.21
2020-02-12,320.8441,144.75,315.4897,103.45,314.0405,69.98
2020-02-13,323.7456,128.78,317.9095,127.0,311.1723,71.9
2020-02-14,325.753,115.99,307.5207,108.77,314.8191,76.62
2020-02-15,308.6524,126.18,274.7232,118.44,287.6423,70.02
2020-02-16,260.2772,95.97,238.0875,113.13,243.2961,60.38
2020-02-17,252.6917,83.59,234.3799,101.4,255.9723,57.73
2020-02-18,248.7883,89.7,229.6313,83.63,256.3166,59.47
2020-02-19,251.5524,84.89,234.1436,105.64,254.0223,64.94
2020-02-20,250.2172,55.55,246.0427,101.5,259.5862,58.41
2020-02-21,256.6007,104.75,242.1061,102.26,260.9304,68.45
2020-02-22,257.1947,104.75,234.8769,83.28,243.8611,63.03
2020-02-23,258.9178,108.35,233.215,106.32,240.6785,67.67
2020-02-24,255.2311,99.49,233.5256,101.6,246.2288,60.3
2020-02-25,251.706,92.47,233.6224,107.43,251.0382,71.17
2020-02-26,250.8022,102.81,232.5389,104.77,251.513,53.47
2020-02-27,253.9502,102.63,232.0806,110.04,249.413,67.34
2020-02-28,253.712,112.16,233.019,103.9,247.8807,56.34
2020-02-29,255.4329,110.97,236.0284,115.47,246.2215,64.86
2020-03-01,283.4196,144.13,304.7392,174.77,296.218,75.99
2020-03-02,306.6775,93.16,317.5337,112.08,309.7961,68.08
2020-03-03,315.4743,139.34,323.7721,117.34,316.3751,66.49
2020-03-04,327.92,121.71,339.0795,179.63,318.7172,70.33
2020-03-05,335.9624,185.64,338.3832,105.94,314.8367,65.24
2020-03-06,341.6674,136.12,339.4688,124.95,310.5894,70.99
2020-03-07,348.0529,147.11,342.3333,131.8,308.7536,67.58
2020-03-08,347.2229,124.74,343.9206,135.36,306.4598,71.52
2020-03-09,339.7764,133.64,347.1663,121.04,307.9898,60.9
2020-03-10,347.4382,145.04,340.1147,117.4,309.8824,73.22
2020-03-11,349.7832,146.39,346.3348,138.38,312.0836,70.71
2020-03-12,352.7906,157.27,345.4741,179.28,310.125,74.48
2020-03-13,350.8873,135.55,348.912,159.74,308.3625,73.12
2020-03-14,344.3415,143.51,342.0991,126.45,307.2417,68.95
2020-03-15,348.0812,127.89,338.4153,112.98,304.2933,73.08
2020-03-16,341.158,141.88,343.5641,135.95,302.5273,67.87
2020-03-17,349.0576,165.42,348.3913,144.51,300.7877,71.16
2020-03-18,345.8919,140.4,342.7158,135.1,305.6466,78.08
2020-03-19,339.1286,120.77,339.21,113.75,301.2241,66.88
2020-03-20,347.8312,141.59,341.6227,123.05,304.817,73.04
2020-03-21,332.1047,112.02,343.7789,122.01,305.4897,64.78
2020-03-22,338.9024,151.3,342.5938,157.36,306.6707,74.69
2020-03-23,343.7218,151.07,346.8343,141.03,302.8705,72.87
2020-03-24,340.6642,146.31,339.4361,84.27,301.1302,81.67
2020-03-25,345.4271,138.48,343.35,175.44,305.2834,79.58
2020-03-26,345.148,131.97,343.6791,143.76,307.2734,79.59
2020-03-27,345.6111,128.32,339.3041,130.65,305.0615,78.31
2020-03-28,343.1653,126.14,342.2333,145.51,301.5073,75.72
2020-03-29,340.8867,124.41,348.2781,143.47,301.9233,73.35
2020-03-30,323.932,129.05,346.3283,135.18,303.5153,74.96
2020-03-31,330.7188,110.36,352.4758,125.05,299.5241,63.83
2020-04-01,333.3845,134.87,0.0,116.95,297.066,69.75
2020-04-02,340.15160000000003,150.43,0.0,140.47,295.1119,69.69
2020-04-03,333.37620000000004,123.75,0.0,126.87,293.976,65.63
2020-04-04,335.63100000000003,147.16,0.0,134.36,294.4681,84.96
2020-04-05,348.5342,114.02,0.0,128.22,295.9801,74.37
2020-04-06,345.34900000000005,131.55,0.0,120.89,299.1899,77.2
2020-04-07,344.53000000000003,130.27,0.0,144.46,296.9751,67.49
2020-04-08,338.733,113.0,0.0,131.73,300.7492,101.15
2020-04-09,334.2975,112.05,0.0,150.2,301.9324,96.02
2020-04-10,332.6926,117.51,0.0,119.44,300.7217,88.23
2020-04-11,324.63030000000003,100.32,0.0,120.8,299.0735,84.05
2020-04-12,320.01550000000003,120.33,0.0,129.76,297.2773,88.03
2020-04-13,315.3698,122.59,0.0,132.09,295.7569,79.3
2020-04-14,339.5214,137.89,0.0,110.66,296.7741,88.9
2020-04-15,345.3555,116.59,0.0,114.18,294.9275,74.33
2020-04-16,341.2648,108.22,0.0,103.23,292.4398,67.83
2020-04-17,341.314,108.62,0.0,108.84,289.9945,66.61
2020-04-18,340.75660000000005,128.0,0.0,138.15,290.1943,69.05
2020-04-19,337.848,103.64,0.0,102.74,290.5881,85.01
2020-04-20,338.49960000000004,113.87,0.0,128.08,291.4157,78.18
2020-04-21,344.93800000000005,123.3,0.0,93.87,288.0103,68.55
2020-04-22,337.4812,100.15,0.0,111.86,284.1,71.27
2020-04-23,332.6498,106.93,0.0,143.12,283.5457,66.89
2020-04-24,331.09610000000004,123.95,0.0,107.48,280.203,68.44
2020-04-25,311.2096,163.85,0.0,151.77,249.8772,57.87
2020-04-26,273.7253,67.83,0.0,86.87,211.121,53.22
2020-04-27,261.6743,59.95,0.0,57.67,235.487,73.12
2020-04-28,260.7798,70.93,0.0,121.43,231.2327,57.92
2020-04-29,291.47929999999997,104.68,0.0,80.0,281.3053,57.62
2020-04-30,305.7449,85.97,0.0,107.27,292.673,67.71
2020-05-01,320.9832,119.54,0.0,145.05,279.4682,57.92
2020-05-02,310.6053,77.0,0.0,102.75,287.5161,61.72
2020-05-03,287.2901,99.5,0.0,78.4,270.9076,67.83
2020-05-04,278.6198,80.28,0.0,68.16,274.6164,70.73
2020-05-05,263.287,83.26,0.0,96.24,267.6703,67.53
2020-05-06,256.986,86.06,0.0,86.84,258.1961,68.08
2020-05-07,252.528,75.94,0.0,79.63,256.0366,72.34
2020-05-08,255.3863,77.03,0.0,172.68,257.2363,72.64
2020-05-09,299.5979,115.35,0.0,176.25,281.7043,73.53
2020-05-10,313.9514,119.48,0.0,137.85,285.059,66.55
2020-05-11,300.1617,78.21,0.0,132.41,268.4908,66.22
2020-05-12,291.5893,81.7,0.0,127.69,264.3219,64.5
2020-05-13,293.1676,97.88,0.0,120.13,261.2251,63.13
2020-05-14,287.74969999999996,84.77,0.0,116.72,257.7907,69.57
2020-05-15,284.31469999999996,89.29,0.0,130.42,255.4432,68.42
2020-05-16,271.37899999999996,112.48,0.0,89.28,260.0933,73.07
2020-05-17,274.09599999999995,92.05,0.0,91.72,245.8993,59.37
2020-05-18,277.59529999999995,80.85,0.0,86.14,270.0648,71.0
2020-05-19,279.98589999999996,92.04,0.0,93.12,277.5391,65.99
2020-05-20,278.05199999999996,84.09,0.0,105.01,274.8637,74.19
2020-05-21,295.671,108.25,0.0,130.66,283.0043,71.67
2020-05-22,309.08299999999997,124.45,0.0,113.94,285.5348,66.45
2020-05-23,303.92949999999996,90.75,0.0,121.0,287.999,70.4
2020-05-24,313.8832,104.7,0.0,103.34,284.7687,61.93
2020-05-25,317.72209999999995,110.38,0.0,128.94,282.164,65.14
2020-05-26,320.64939999999996,103.07,0.0,130.09,276.4343,65.8
2020-05-27,319.9303,101.59,0.0,131.42,273.3357,60.68
2020-05-28,318.5976,105.59,0.0,118.02,270.8705,60.28
2020-05-29,315.22569999999996,80.59,0.0,129.64,270.0458,68.8
2020-05-30,312.4586,146.47,0.0,102.89,267.4918,61.48
2020-05-31,320.47319999999996,113.44,0.0,129.86,268.0148,55.37
2020-06-01,310.93449999999996,68.08,0.0,117.27,272.0834,61.81
2020-06-02,314.4224,120.77,0.0,96.18,272.4856,59.96
2020-06-03,307.1156,79.68,0.0,106.18,270.7615,58.9
